"Name","smiles","Total.Molweight","Molweight","Monoisotopic.Mass","cLogP","cLogS","H.Acceptors","H.Donors","Total.Surface.Area","Relative.PSA","Polar.Surface.Area","Druglikeness","Mutagenic","Tumorigenic","Reproductive.Effective","Irritant","Shape.Index","Molecular.Flexibility","Molecular.Complexity","Fragments","Non.H.Atoms","Non.C.H.Atoms","Metal.Atoms","Electronegative.Atoms","Stereo.Centers","Rotatable.Bonds","Rings.Closures","Small.Rings","Aromatic.Rings","Aromatic.Atoms","sp3.Atoms","Symmetric.atoms","Amides","Amines","Alkyl.Amines","Aromatic.Amines","Aromatic.Nitrogens","Basic.Nitrogens","Acidic.Oxygens","DataSet"
"Desepoxy-4,5-Didehydromethylenomycin A","O=C1C(=C(C)C(C(=O)O)C1=C)C",166.175,166.175,166.062995,0.8427,-1.25,3,1,124.54,0.3146,54.37,-5.6934,"none","none","none","none",0.5,0.40713,0.79511,1,12,3,0,3,1,1,1,1,0,0,4,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"5-hydroxy-1,2-dihydroisoquinolin-1-one","O=C1NC=CC=2C(O)=CC=CC12",161.16,161.16,161.047679,0.7942,-2.261,3,2,121.82,0.30865,49.33,0.865,"none","none","none","none",0.5,0.15457,0.76416,1,12,3,0,3,0,0,2,2,1,6,1,0,1,0,0,0,0,0,0,"NewGeroprotectors"
"Aerugine","O=C1C=CC=CC1=C2SCC(N2)CO",209.268,209.268,209.051049,0.3689,-1.859,3,2,155.49,0.3543,74.63,3.1716,"none","none","none","none",0.64286,0.22656,0.69536,1,14,4,0,4,1,1,2,2,0,0,5,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Spirobrassinin","O=C1NC=2C=CC=CC2C31SC(=NC3)SC",250.345,250.345,250.023453,2.003,-3.942,3,1,169.85,0.41796,92.06,4.6114,"none","none","none","none",0.5625,0.0079418,0.83968,1,16,5,0,5,1,1,3,3,1,6,5,0,1,0,0,0,0,0,0,"NewGeroprotectors"
"4-Hydroxyisovaleric Acid","O=C(O)CC(C)CO",118.131,118.131,118.062995,-0.0987,-0.652,3,2,96.23,0.40777,57.53,-9.7158,"none","none","none","none",0.75,0.83094,0.64864,1,8,3,0,3,1,3,0,0,0,0,6,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"Phomanoxide","OC1C(=CCC(C)(C)C2OC2CC3(OC3C1)C)C",252.353,252.353,252.172545,2.6637,-2.809,3,1,200.5,0.2414,45.29,0.57253,"none","none","none","none",0.44444,0.33138,0.75547,1,18,3,0,3,5,0,3,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Jbir-26","O=C(O)C1=C(O)C(=CC=C1C)C",166.175,166.175,166.062995,1.4868,-2.021,3,2,128.23,0.30601,57.53,-1.8497,"none","none","none","none",0.5,0.33783,0.74044,1,12,3,0,3,0,1,1,1,1,6,4,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"Hyaladione","O=C1C=C(SC)C(=O)C(Cl)=C1N",203.649,203.649,202.980776,-0.0547,-2.361,3,1,136.82,0.43005,85.46,-0.5395,"none","none","none","none",0.58333,0.18077,0.76416,1,12,5,0,5,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"4-hydroxyhex-2-enoic acid","O=C(O)C=CC(O)CC",130.142,130.142,130.062995,0.2445,-0.912,3,2,108.97,0.3601,57.53,-0.98289,"none","none","none","none",0.77778,0.6331,0.51986,1,9,3,0,3,1,3,0,0,0,0,5,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"Phomopene","OC(C)(C)C1CCC(O)(C)C2OC21",186.25,186.25,186.125595,0.4306,-1.683,3,2,139.47,0.3144,52.99,-0.20445,"none","none","none","none",0.53846,0.41995,0.73199,1,13,3,0,3,4,1,2,3,0,0,13,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"3,4-Dimethylcatechol","OC1=CC=C(C(=C1O)C)C",138.165,138.165,138.06808,1.656,-1.712,2,2,110.48,0.23715,40.46,-2.315,"none","none","none","none",0.6,0,0.7167,1,10,2,0,2,0,0,1,1,1,6,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"1-(3,5-dihydroxyphenyl)ethan-1-one","O=C(C=1C=C(O)C=C(O)C1)C",152.149,152.149,152.047345,0.8394,-1.708,3,2,115.97,0.33836,57.53,-1.8529,"none","none","none","none",0.54545,0.35822,0.65162,1,11,3,0,3,0,1,1,1,1,6,3,3,0,0,0,0,0,0,0,"NewGeroprotectors"
"Indothiazinone","O=C(C1=NC=CS1)C2=CNC=3C=CC=CC32",228.275,228.275,228.035733,1.6591,-3.271,3,1,169.64,0.34402,73.99,2.9145,"none","none","none","none",0.5625,0.2576,0.76523,1,16,4,0,4,0,2,3,3,3,14,0,0,0,0,0,0,2,0,0,"NewGeroprotectors"
"4-methyl-1H,2H,9H-indeno[2,1-b]pyridine-2,9-dione","O=C1C=C(C=2C=3C=CC=CC3C(=O)C2N1)C",211.219,211.219,211.063329,1.1969,-2.67,3,1,153.11,0.24518,46.17,-0.59027,"none","none","none","none",0.5,0.070668,0.86118,1,16,3,0,3,0,0,3,3,1,6,1,0,1,0,0,0,0,0,0,"NewGeroprotectors"
"Pelopuradazole","O=C1NCN=C1C",98.1046,98.1046,98.048013,-0.6218,-1.104,3,1,78.2,0.46049,41.46,2.8825,"none","none","none","none",0.57143,0,0.8283,1,7,3,0,3,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,"NewGeroprotectors"
"Thiopalmyrone","O=C1SC(CO)CC(OC)=C1",174.219,174.219,174.035065,0.0341,-0.617,3,1,128.58,0.41709,71.83,-1.2437,"none","none","none","none",0.63636,0.40395,0.72218,1,11,4,0,4,1,2,1,1,0,0,7,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"2×?-Hydroxydrimeninol","OC1OCC2=CCC3C(C)(C)CC(O)CC3(C)C21",252.353,252.353,252.172545,2.03,-2.548,3,2,183.05,0.19776,49.69,-0.3499,"none","none","none","none",0.38889,0.24471,0.8467,1,18,3,0,3,5,0,3,3,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"Versicolin","OC1=CC=C(O)C(=C1O)C",140.138,140.138,140.047345,0.9664,-1.072,3,3,104.57,0.37582,60.69,-2.315,"none","none","none","none",0.6,0,0.71107,1,10,3,0,3,0,0,1,1,1,6,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"4-hydroxy-5-methyl-2,3-dihydrothiophen-3-one","O=C1C(O)=C(SC1)C",130.167,130.167,130.00885,0.2757,-1.592,2,1,90.53,0.48194,62.6,1.3917,"none","none","none","none",0.625,0,0.77276,1,8,3,0,3,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Solanapyrone P","O=C1C=C(OCC1)C2C(C=CC3CC(O)CCC32)C",262.348,262.348,262.156895,1.9965,-3.198,3,1,201.87,0.17903,46.53,1.3895,"none","none","none","none",0.52632,0.40344,0.79217,1,19,3,0,3,5,1,3,3,0,0,13,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"4-(hydroxymethyl)benzene-1-diazonium","N#[N+]C1=CC=C(C=C1)CO",135.146,135.146,135.055838,0.8207,-2.168,3,1,117.94,0.37663,48.38,-4.1058,"none","none","none","none",0.8,0.24333,0.57807,1,10,3,0,3,0,1,1,1,1,6,2,2,0,0,0,0,0,0,0,"NewGeroprotectors"
"4,5-dihydroxy-3-methylcyclopent-2-en-1-one","O=C1C=C(C)C(O)C1O",128.127,128.127,128.047345,-0.5378,-0.63,3,2,92.42,0.42458,57.53,-0.25675,"none","none","none","none",0.55556,0,0.8503,1,9,3,0,3,2,0,1,1,0,0,5,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Acremine T","OC1C=C(C=CC(=C)C)C(O)CC1(O)C",210.272,210.272,210.125595,1.4904,-1.603,3,3,166.7,0.23575,60.69,-5.1468,"none","none","none","none",0.6,0.23615,0.71096,1,15,3,0,3,3,2,1,1,0,0,9,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Sulphureuine F","O=C1OCC2CCC3C(C)(C)C(O)CCC3(C)C12",252.353,252.353,252.172545,1.9188,-2.98,3,1,183.5,0.19695,46.53,-0.45184,"none","none","none","none",0.44444,0.27338,0.8218,1,18,3,0,3,5,0,3,3,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-(hydroxymethyl)thiolane-3,4-diol","OCC1SCC(O)C1O",150.197,150.197,150.035065,-1.0059,-0.568,3,3,101.56,0.55918,85.99,0.84332,"none","none","none","none",0.66667,0.31781,0.74893,1,9,4,0,4,3,1,1,1,0,0,9,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Cyclohelminthol I","O=C1C=C(C=CC)C(O)C1",138.165,138.165,138.06808,0.9709,-1.341,2,1,113.83,0.22964,37.3,-0.39582,"none","none","none","none",0.7,0.019786,0.7167,1,10,2,0,2,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"5-hydroxy-4-methyl-5,6-dihydro-2H-pyran-2-one","O=C1OCC(O)C(=C1)C",128.127,128.127,128.047345,-0.3655,-0.74,3,1,97.33,0.37131,46.53,-5.5973,"none","none","none","none",0.66667,0.16283,0.76113,1,9,3,0,3,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Malfilanol A","O=C(O)C1=CC2CC(C)(C)CCC(O)(C)C2CC1",252.353,252.353,252.172545,2.2586,-2.784,3,2,193.06,0.20325,57.53,-2.0023,"none","none","none","none",0.44444,0.38134,0.77181,1,18,3,0,3,3,1,2,2,0,0,14,1,0,0,0,0,0,0,1,"NewGeroprotectors"
"3-[(1H-indol-3-yl)methylidene]-2,3-dihydro-1H-indol-2-one","O=C1NC=2C=CC=CC2C1=CC3=CNC=4C=CC=CC34",260.295,260.295,260.094963,2.3051,-3.894,3,2,197.61,0.19478,44.89,2.702,"none","none","none","none",0.55,0.061173,0.82405,1,20,3,0,3,0,1,4,4,3,15,0,0,1,0,0,0,1,0,0,"NewGeroprotectors"
"(+)-(3S,6R,7R,10S)-Tremulene-6,10,12-Triol","OCC1C(=C2C(O)C(C)(C)CC2C(O)(C)CC1)CC",268.395,268.395,268.203845,2.3087,-2.527,3,3,204.63,0.19205,60.69,-2.9867,"none","none","none","none",0.42105,0.34691,0.86525,1,19,3,0,3,4,2,2,2,0,0,17,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-(Hydroxymethyl)-6-Methyl-4H-Pyran-4-One","O=C1C=C(OC(=C1)CO)C",140.138,140.138,140.047345,0.0561,-1.366,3,1,109.54,0.32993,46.53,-5.8519,"none","none","none","none",0.6,0.32951,0.63561,1,10,3,0,3,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Antrodin B","OC1CC2(C3=CC(C)(C)CC3C(O)C2(C)C1O)C",252.353,252.353,252.172545,1.4878,-2.462,3,3,174.55,0.22515,60.69,-0.21553,"none","none","none","none",0.44444,0,0.9255,1,18,3,0,3,6,0,3,3,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"5-Hydroxy-2,3-Dimethylcyclopent-2-Enone","O=C1C(=C(C)CC1O)C",126.154,126.154,126.06808,0.7545,-1.153,2,1,97.8,0.26728,37.3,-0.52413,"none","none","none","none",0.55556,0,0.84182,1,9,2,0,2,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"4,5-Dihydroxy-2-Propenylcyclopent-2-Enone","O=C1C(C=CC)=CC(O)C1O",154.164,154.164,154.062995,0.1188,-0.942,3,2,118.92,0.32997,57.53,-1.5455,"none","none","none","none",0.63636,0.018633,0.79406,1,11,3,0,3,2,1,1,1,0,0,5,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"4-(methylsulfanyl)-1,2-dithiolane","S1SCC(SC)C1",152.306,152.306,151.97881,1.6209,-2.405,0,0,104.75,0.50091,75.9,-0.19083,"none","none","none","none",0.71429,0.35459,0.73241,1,7,3,0,3,0,1,1,1,0,0,7,2,0,0,0,0,0,0,0,"NewGeroprotectors"
"Chinomethionat","O=C1SC=2N=C3C=CC(=CC3=NC2S1)C",234.303,234.303,233.992153,1.7659,-3.136,3,0,156.87,0.44597,93.45,-1.1303,"none","none","none","none",0.6,0,0.75761,1,15,5,0,5,0,0,3,3,2,10,3,0,0,0,0,0,2,0,0,"NewGeroprotectors"
"3-hydroxypent-4-enoic acid","O=C(O)CC(O)C=C",116.116,116.116,116.047345,-0.1432,-0.809,3,2,94.75,0.41414,57.53,-3.7606,"none","none","none","none",0.75,0.80935,0.69315,1,8,3,0,3,1,3,0,0,0,0,4,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"Catathelasmol A","OCC1(O)OCCC1",118.131,118.131,118.062995,-0.4669,-0.545,3,2,88.15,0.41066,49.69,-5.5214,"none","none","none","none",0.625,0.39364,0.72259,1,8,3,0,3,1,1,1,1,0,0,8,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Hypocoprin C","OC1C(=CCC(O)C(O)(C)C2CC2C(C)(C)C1)C",254.368,254.368,254.188195,2.6761,-2.511,3,3,191.4,0.20533,60.69,1.1736,"none","none","none","none",0.44444,0.38247,0.76182,1,18,3,0,3,5,0,2,1,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"oxane-2,5-dione","O=C1OCC(=O)CC1",114.1,114.1,114.031695,-0.3866,-0.895,3,0,86.78,0.41576,43.37,-1.0817,"none","none","none","none",0.75,0.18254,0.65976,1,8,3,0,3,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"5-methyloxolane-2,4-dione","O=C1OC(C(=O)C1)C",114.1,114.1,114.031695,-0.4039,-1.003,3,0,84.02,0.42942,43.37,-14.725,"none","none","none","none",0.625,0,0.73611,1,8,3,0,3,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"7Beta-Hydroxydihydrodrimenin","O=C1OCC2C(O)CC3C(C)(C)CCCC3(C)C12",252.353,252.353,252.172545,1.9188,-2.98,3,1,183.5,0.19695,46.53,-3.1345,"none","none","none","none",0.38889,0.26203,0.83396,1,18,3,0,3,5,0,3,3,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"3-hydroxycyclohexa-3,5-diene-1,2-dione","O=C1C=CC=C(O)C1=O",124.095,124.095,124.016045,-0.4154,-0.929,3,1,93.06,0.42102,54.37,-2.3368,"none","none","none","none",0.55556,0.20103,0.77276,1,9,3,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"5H,6H,7H-cyclopenta[d]pyrimidin-4-amine","N=1C=NC2=C(C1N)CCC2",135.169,135.169,135.079647,0.6393,-2.059,3,1,107.08,0.3475,51.8,-4.8849,"none","none","none","none",0.5,0,0.79406,1,10,3,0,3,0,0,2,2,1,6,3,0,0,0,0,0,2,0,0,"NewGeroprotectors"
"4-hydroxybutanenitrile","N#CCCCO",85.1056,85.1056,85.052764,0.2049,-1.165,2,1,82.84,0.32183,44.02,-17.208,"none","none","none","none",1,0.49299,0.69315,1,6,2,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Methyl-Com","O=S(=O)(O)CCSC",156.226,156.226,155.991485,-1.1739,-0.583,3,1,105.7,0.55979,88.05,-9.5366,"none","none","none","none",0.75,0.85157,0.73241,1,8,5,0,5,0,3,0,0,0,0,6,1,0,0,0,0,0,0,1,"NewGeroprotectors"
"Dihomomethionine","O=C(O)C(N)CCCCSC",177.267,177.267,177.082349,-1.4787,-1.591,3,2,143.41,0.41071,88.62,-17.789,"none","none","none","none",0.81818,0.67748,0.47958,1,11,4,0,4,1,6,0,0,0,0,9,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"Phenylthioacetohydroximate","ON=C(S)CC=1C=CC=CC1",167.231,167.231,167.040484,1.8496,-2.301,2,1,132.2,0.35719,71.39,-5.2982,"none","none","none","none",0.72727,0.49048,0.55452,1,11,3,0,3,0,2,1,1,1,6,3,2,0,0,0,0,0,0,0,"NewGeroprotectors"
"3-(methylsulfanyl)propan-1-ol","OCCCSC",106.188,106.188,106.045235,0.6541,-1.122,1,1,90.88,0.3366,45.53,-4.019,"none","none","none","none",1,0.76756,0.69315,1,6,2,0,2,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Se-Methylselenomethionine","O=C(O)C(N)CC[Se+](C)C",211.142,211.142,212.018974,-2.5984,-1.75,3,2,117.41,0.3527,63.32,-11.045,"none","none","none","none",0.7,0.79679,0.59947,1,10,4,0,4,1,4,0,0,0,0,7,1,0,1,1,0,0,1,1,"NewGeroprotectors"
"3-amino-3-phenylpropanoic acid","O=C(O)CC(N)C=1C=CC=CC1",165.191,165.191,165.078979,-1.5975,-1.392,3,2,132.14,0.31338,63.32,-0.65809,"none","none","none","none",0.66667,0.56,0.52968,1,12,3,0,3,1,3,1,1,1,6,4,2,0,1,1,0,0,1,1,"NewGeroprotectors"
"4-aminoheptanoic acid","O=C(O)CCC(N)CCC",145.201,145.201,145.110279,-1.1735,-1.486,3,2,125.92,0.32886,63.32,-5.232,"none","none","none","none",0.8,0.68167,0.57565,1,10,3,0,3,1,5,0,0,0,0,8,0,0,1,1,0,0,1,1,"NewGeroprotectors"
"2,3,3-trimethyl-5-oxopyrrolidine-2-carbonitrile","N#CC1(NC(=O)CC1(C)C)C",152.196,152.196,152.094963,0.3054,-1.809,3,1,122.28,0.31125,52.89,-4.3497,"none","none","none","none",0.54545,0,0.77424,1,11,3,0,3,1,0,1,1,0,0,6,1,1,0,0,0,0,0,0,"NewGeroprotectors"
"1-benzofuran-5-ol","OC=1C=CC=2OC=CC2C1",134.134,134.134,134.03678,1.7655,-2.479,2,1,103.9,0.26189,33.37,-2.1864,"none","none","none","none",0.6,0,0.74271,1,10,2,0,2,0,0,2,2,2,9,1,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Inonotin L","OCC1(C)C2CC(O)C(O)(C)C3CCC(C)C3C21",254.368,254.368,254.188195,1.422,-2.533,3,3,179.69,0.21871,60.69,-2.3857,"none","none","none","none",0.44444,0.30021,0.83229,1,18,3,0,3,8,1,3,3,0,0,18,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"9a-hydroxy-11a-methyl-1H,2H,3H,3aH,3bH,4H,5H,7H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,7-dione","O=C1C=CC2(O)C(=C1)CCC3C2CCC4(C(=O)CCC34)C",286.37,286.37,286.156895,2.2096,-3.257,3,1,205.7,0.19047,54.37,1.7546,"none","none","none","none",0.52381,0.26477,0.87987,1,21,3,0,3,5,0,4,4,0,0,13,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"8-ethyl-8-methyl-9-oxa-1,4-diazaspiro[5.5]undecane","O1CCC2(NCCNC2)CC1(C)CC",198.309,198.309,198.173213,0.7056,-1.351,3,2,161.08,0.20437,33.29,2.8081,"none","none","none","none",0.57143,0.37778,0.70898,1,14,3,0,3,2,1,2,2,0,0,14,0,0,2,2,0,0,2,0,"NewGeroprotectors"
"3'-methyl-1,2,2',3',4',9'-hexahydrospiro[indole-3,1'-pyrido[3,4-b]indole]","C=1C=CC2=C(C1)NC3=C2CC(NC43C=5C=CC=CC5NC4)C",289.381,289.381,289.157897,2.5983,-4.034,3,3,215.8,0.17104,39.85,4.3505,"none","none","none","none",0.45455,0.13011,0.93025,1,22,3,0,3,2,0,5,5,3,15,6,0,0,2,1,1,1,1,0,"NewGeroprotectors"
"4-aminothiolan-3-ol","OC1CSCC1N",119.187,119.187,119.040484,-1.1491,-0.955,2,2,84.88,0.54029,71.55,0.58274,"none","none","none","none",0.57143,0,0.7993,1,7,3,0,3,2,0,1,1,0,0,7,0,0,1,1,0,0,1,0,"NewGeroprotectors"
"1,4-dihydroxy-1,4-dimethyl-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-6-one","O=C1C(=CC2C(CCC2(O)C)C(O)(C)C1)C(C)C",252.353,252.353,252.172545,2.0023,-2.494,3,2,190.3,0.2062,57.53,1.8704,"none","none","none","none",0.38889,0.34038,0.83016,1,18,3,0,3,4,1,2,2,0,0,14,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"8-methyl-3-methylidene-5-(propan-2-yl)-decahydroazulene-4,5,8-triol","OC1C2C(=C)CCC2C(O)(C)CCC1(O)C(C)C",254.368,254.368,254.188195,1.9369,-2.61,3,3,190.94,0.20582,60.69,-7.7188,"none","none","none","none",0.38889,0.35664,0.81435,1,18,3,0,3,5,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
"2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","O=C(N)C1C=2NC=3C=CC=CC3C2CCC1",214.267,214.267,214.110613,1.9147,-3.176,3,2,163.98,0.25796,58.88,0.01572,"none","none","none","none",0.5,0.1441,0.82582,1,16,3,0,3,1,1,3,3,2,9,4,0,1,0,0,0,1,0,0,"NewGeroprotectors"
"4,5-dihydro-1H-pyrrol-2-ol","OC1=CCCN1",85.1056,85.1056,85.052764,0.3251,-2.07,2,2,70.04,0.35066,32.26,0.765,"none","none","none","none",0.66667,0,0.69315,1,6,2,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,1,0,"NewGeroprotectors"
"1''-methyl-1'',2''-dihydrodispiro[cyclopentane-1,2'-pyrrolidine-3',3''-indol]-2''-one","O=C1N(C=2C=CC=CC2C13CCNC43CCCC4)C",256.348,256.348,256.157563,1.675,-3.354,3,1,187.91,0.14927,32.34,1.8344,"none","none","none","none",0.42105,0,0.92217,1,19,3,0,3,1,0,4,4,1,6,10,2,1,1,1,0,0,1,0,"NewGeroprotectors"
"3-methyl-5-(2-methylpropyl)-2-sulfanylideneimidazolidin-4-one","O=C1N(C(=S)NC1CC(C)C)C",186.278,186.278,186.082683,0.9495,-1.558,3,1,147.76,0.37933,64.43,4.362,"none","none","none","none",0.58333,0.44303,0.69052,1,12,4,0,4,1,2,1,1,0,0,7,1,1,0,0,0,0,0,0,"NewGeroprotectors"
"1H-Pyrrole-2-Carboxamide","O=C(N)C1=CC=CN1",110.116,110.116,110.048013,-0.4766,-0.753,3,2,89.1,0.47475,58.88,1.7404,"none","none","none","none",0.625,0.39254,0.7083,1,8,3,0,3,0,1,1,1,1,5,0,0,1,0,0,0,1,0,0,"NewGeroprotectors"
"6-chloro-3-[(1H-indol-3-yl)methylidene]-2,3-dihydro-1H-indol-2-one","O=C1NC2=CC(Cl)=CC=C2C1=CC3=CNC=4C=CC=CC34",294.74,294.74,294.05599,2.9111,-4.63,3,2,213.03,0.18068,44.89,2.7491,"none","none","none","none",0.57143,0.059356,0.8534,1,21,4,0,4,0,1,4,4,3,15,0,0,1,0,0,0,1,0,0,"NewGeroprotectors"
"N-Acetylcadaverine","O=C(NCCCCCN)C",144.217,144.217,144.126263,0.0996,-1.13,3,2,132.29,0.30063,55.12,-2.4092,"none","none","none","none",0.9,0.637,0.48648,1,10,3,0,3,0,5,0,0,0,0,7,0,1,1,1,0,0,1,0,"NewGeroprotectors"
"2-ethenyl-2,6-dihydro-1×¯ƒ?ï,3-dithiin-1-one","O=S1CC=CSC1C=C",160.261,160.261,160.001655,0.6496,-0.982,1,0,117.51,0.34218,61.58,-4.069,"none","none","none","none",0.66667,0.4422,0.7083,1,9,3,0,3,2,1,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"12-ethylidene-8,14-diazapentacyclo[9.5.2.0¶û,ƒ?û.0¶ý,ƒ?ú.0¶ûƒ?ï,¶ûƒ?ú]octadeca-2,4,6,9-tetraene-10-carbonitrile","N#CC1=C2NC=3C=CC=CC3C24CCN5CC(=CC)C1CC54",289.381,289.381,289.157897,2.3463,-3.849,3,1,213.07,0.13409,39.06,-1.5355,"none","none","none","none",0.45455,0.10352,0.98625,1,22,3,0,3,3,0,5,5,1,6,9,0,0,1,1,0,0,1,0,"NewGeroprotectors"
"Magellanine","O=C1C=C(C)CC2CC(O)C3C4CCN(C)CC4CC123",275.39,275.39,275.188529,1.7681,-2.227,3,1,198.6,0.1495,40.54,4.4054,"none","none","none","none",0.5,0.15701,0.88723,1,20,3,0,3,6,0,4,4,0,0,16,0,0,1,1,0,0,1,0,"NewGeroprotectors"
"4-{4H,5H,6H,7H-thieno[2,3-c]pyridin-4-yl}benzene-1,2-diol","OC1=CC=C(C=C1O)C2C=3C=CSC3CNC2",247.317,247.317,247.066699,1.2444,-2.408,3,3,179.64,0.32298,80.73,2.4393,"none","none","none","none",0.52941,0.30632,0.76856,1,17,4,0,4,1,1,3,3,2,11,6,0,0,1,1,0,0,1,0,"NewGeroprotectors"
"2-methyloxane-4-carboxylic acid","O=C(O)C1CCOC(C)C1",144.169,144.169,144.078645,0.2057,-1.274,3,1,112.64,0.32085,46.53,-0.096667,"none","none","none","none",0.6,0.55654,0.61821,1,10,3,0,3,2,1,1,1,0,0,8,0,0,0,0,0,0,0,1,"NewGeroprotectors"
"5,8-dihydroxy-4a,8-dimethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-2-one","O=C1C=CC2(C)C(O)CCC(O)(C)C2C1",210.272,210.272,210.125595,0.9229,-2.008,3,2,155.07,0.25305,57.53,3.2096,"none","none","none","none",0.46667,0.35555,0.81194,1,15,3,0,3,4,0,2,2,0,0,11,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"Methyltriacetic Lactone","O=C1OC(=CC(O)=C1C)C",140.138,140.138,140.047345,0.3884,-1.55,3,1,106.25,0.34014,46.53,-4.6316,"none","none","none","none",0.6,0.10257,0.74271,1,10,3,0,3,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"5-methyl-1,2-oxazole-3-carbonitrile","N#CC1=NOC(=C1)C",108.1,108.1,108.032363,0.3574,-1.878,3,0,95.68,0.40385,49.82,-5.7932,"none","none","none","none",0.75,0,0.7083,1,8,3,0,3,0,0,1,1,1,5,1,0,0,0,0,0,1,0,0,"NewGeroprotectors"
"3,4-dimethylthiolan-2-one","O=C1SCC(C)C1C",130.21,130.21,130.045235,0.8326,-1.147,1,0,98.52,0.30989,42.37,-2.4115,"none","none","none","none",0.625,0,0.7083,1,8,2,0,2,2,0,1,1,0,0,6,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"2-azabicyclo[2.1.1]hexane-1-carboxylic acid","O=C(O)C12NCC(C1)C2",127.142,127.142,127.063329,-2.6804,-0.793,3,2,86.25,0.43594,49.33,-0.32382,"none","none","none","none",0.55556,0.43521,0.73271,1,9,3,0,3,0,1,2,3,0,0,7,1,0,1,1,0,0,1,1,"NewGeroprotectors"
"Ampelomin F","OC1CC(O)C(C)CC1O",146.185,146.185,146.094295,-0.235,-1.113,3,3,108.83,0.36111,60.69,1.1005,"none","none","none","none",0.6,0.36323,0.65162,1,10,3,0,3,4,0,1,1,0,0,10,0,0,0,0,0,0,0,0,"NewGeroprotectors"
"7-(2-hydroxypropan-2-yl)-1,4-dimethyl-1,2,3,3a,4,5,8,8a-octahydroazulene-1,4-diol","OC(C1=CCC(O)(C)C2CCC(O)(C)C2C1)(C)C",254.368,254.368,254.188195,1.8512,-2.392,3,3,190.57,0.20622,60.69,-0.058756,"none","none","none","none",0.38889,0.35028,0.80949,1,18,3,0,3,4,1,2,2,0,0,16,1,0,0,0,0,0,0,0,"NewGeroprotectors"
